Datetime,n_measurements,missing_minutes,missing_ratio,daily_total_active_energy_kwh,daily_mean_voltage,daily_mean_intensity,daily_sub1_wh,daily_sub2_wh,daily_sub3_wh,peak_hour_power_kw,nighttime_energy_kwh,day_of_week,month,season,is_weekend,is_workday,rolling_7d_mean_kwh
2007-10-19,1440,0,0.0,34.7608,239.65217361111112,6.103194444444445,1299.0,3124.0,11648.0,4.328466666666667,2.5741,4,10,autumn,0,1,29.52347619047619
2007-10-20,1440,0,0.0,27.67076666666667,241.82481944444444,4.814722222222222,2363.0,296.0,13225.0,2.504,2.570066666666667,5,10,autumn,1,0,28.88899523809524
2007-10-21,1440,0,0.0,32.36566666666667,241.49074305555555,5.701666666666666,3712.0,4357.0,7313.0,3.7408333333333332,2.4439,6,10,autumn,1,0,28.604919047619045
2007-10-22,1440,0,0.0,27.548266666666667,240.54540277777778,4.805833333333333,0.0,299.0,13027.0,2.4233333333333333,2.5108,0,10,autumn,0,1,29.52531428571429
2007-10-23,1438,2,0.001388888888888889,32.577466666666666,241.2318567454798,5.712100139082058,1067.0,5186.0,10680.0,4.508366666666666,2.5358666666666663,1,10,autumn,0,1,29.50199523809524
2007-10-24,1440,0,0.0,31.093933333333332,240.80827083333332,5.473194444444444,4459.0,364.0,9115.0,3.7766,2.3147333333333333,2,10,autumn,0,1,30.189390476190475
2007-10-25,1440,0,0.0,30.898633333333333,240.47263194444446,5.413611111111111,1478.0,2433.0,7385.0,4.800966666666667,2.035833333333333,3,10,autumn,0,1,30.987933333333334
2007-10-26,1440,0,0.0,23.959466666666668,240.68085416666665,4.365833333333334,0.0,348.0,5766.0,2.7048,3.2751333333333337,4,10,autumn,0,1,29.444885714285714
2007-10-27,1440,0,0.0,29.761466666666667,240.20120833333334,5.309166666666666,1374.0,4856.0,8949.0,4.336766666666667,3.4593333333333334,5,10,autumn,1,0,29.743557142857146
2007-10-28,1440,0,0.0,8.535966666666667,240.86605555555556,1.485277777777778,0.0,283.0,1765.0,0.9182666666666666,2.2985333333333333,6,10,autumn,1,0,26.339314285714288
2007-10-29,1440,0,0.0,9.090466666666666,241.19330555555555,1.5744444444444443,0.0,269.0,2749.0,1.2306,2.3988,0,10,autumn,0,1,23.70248571428571
2007-10-30,1440,0,0.0,13.5168,240.62592361111112,2.3513888888888888,0.0,1935.0,4256.0,3.3570333333333333,1.5948,1,10,autumn,0,1,20.979533333333332
2007-10-31,1440,0,0.0,21.386833333333335,240.33897916666666,3.7423611111111112,0.0,4700.0,8915.0,3.6736333333333335,2.379833333333333,2,10,autumn,0,1,19.592804761904763
2007-11-01,1440,0,0.0,8.270266666666666,240.93840277777778,1.4359722222222224,0.0,293.0,1991.0,1.2346000000000001,1.6053,3,11,autumn,0,1,16.360180952380954
2007-11-02,1440,0,0.0,24.060033333333333,239.3489861111111,4.202638888888889,1346.0,2115.0,12245.0,3.0781,2.508033333333333,4,11,autumn,0,1,16.374547619047622
2007-11-03,1440,0,0.0,8.209166666666667,240.19050694444445,1.4343055555555557,0.0,282.0,1936.0,0.9030666666666666,1.573,5,11,autumn,1,0,13.29564761904762
2007-11-04,1440,0,0.0,24.761433333333333,240.20552083333334,4.384027777777778,0.0,4387.0,7068.0,4.843566666666667,1.6159666666666666,6,11,autumn,1,0,15.61357142857143
2007-11-05,1440,0,0.0,25.009866666666667,239.65911111111112,4.39625,1265.0,397.0,6583.0,2.2437666666666667,2.0182333333333333,0,11,autumn,0,1,17.88777142857143
2007-11-06,1440,0,0.0,34.706300000000006,238.70195833333335,6.149861111111111,1105.0,5515.0,10690.0,3.214033333333333,5.9836,1,11,autumn,0,1,20.914842857142855
2007-11-07,1440,0,0.0,30.745966666666668,239.5649097222222,5.481111111111111,5042.0,301.0,6374.0,4.483366666666667,2.4393000000000002,2,11,autumn,0,1,22.251861904761906
2007-11-08,1440,0,0.0,25.017666666666667,240.75264583333333,4.435,1715.0,314.0,6500.0,3.3366,1.7763,3,11,autumn,0,1,24.64434761904762
2007-11-09,1440,0,0.0,36.1871,238.71543749999998,6.367222222222222,0.0,4573.0,15375.0,3.8873,2.3363666666666663,4,11,autumn,0,1,26.376785714285717
2007-11-10,1440,0,0.0,43.526666666666664,239.11040972222222,7.706944444444445,3697.0,304.0,13767.0,4.191233333333333,1.7933666666666668,5,11,autumn,1,0,31.42214285714286
2007-11-11,1440,0,0.0,31.452066666666667,240.26026388888891,5.540555555555556,3445.0,320.0,6024.0,3.7612,7.655433333333334,6,11,autumn,1,0,32.377947619047625
2007-11-12,1440,0,0.0,35.93576666666667,239.82559027777776,6.271944444444444,1018.0,4165.0,13281.0,4.759833333333333,2.4459,0,11,autumn,0,1,33.938790476190476
2007-11-13,1440,0,0.0,36.90663333333334,241.12297916666668,6.4534722222222225,978.0,4933.0,11076.0,4.6386666666666665,2.5556666666666668,1,11,autumn,0,1,34.253123809523814
2007-11-14,1440,0,0.0,34.13323333333333,239.9460277777778,5.9406944444444445,1055.0,295.0,16345.0,2.6945,2.0422333333333333,2,11,autumn,0,1,34.73701904761905
2007-11-15,1440,0,0.0,24.866466666666668,239.98499305555558,4.396388888888889,1606.0,571.0,7503.0,3.0937333333333332,2.9230333333333336,3,11,autumn,0,1,34.71541904761905
2007-11-16,1440,0,0.0,38.4959,240.9835138888889,6.718055555555556,1991.0,4660.0,13564.0,3.7717,1.7598333333333334,4,11,autumn,0,1,35.04524761904762
2007-11-17,1440,0,0.0,43.50156666666667,240.6034236111111,7.598888888888888,2588.0,2199.0,14990.0,4.912366666666667,2.3701333333333334,5,11,autumn,1,0,35.0416619047619
2007-11-18,1440,0,0.0,36.39763333333334,242.26045833333333,6.3476388888888895,5201.0,2097.0,7066.0,4.216366666666667,6.492133333333333,6,11,autumn,1,0,35.74817142857143
2007-11-19,1440,0,0.0,28.727566666666668,242.76635416666664,5.00625,1089.0,253.0,10750.0,3.815833333333333,1.7515,0,11,autumn,0,1,34.71842857142857
2007-11-20,1440,0,0.0,34.930933333333336,241.33882638888886,6.090416666666667,1015.0,3954.0,11026.0,3.358633333333333,2.3014333333333337,1,11,autumn,0,1,34.43618571428571
2007-11-21,1439,1,0.0006944444444444445,29.197266666666668,241.4967616400278,5.114940931202224,1139.0,549.0,9455.0,3.0805333333333333,1.9036666666666666,2,11,autumn,0,1,33.73104761904762
2007-11-22,1440,0,0.0,32.2063,241.5650486111111,5.65625,2867.0,297.0,9001.0,4.583066666666666,1.7261333333333333,3,11,autumn,0,1,34.77959523809524
2007-11-23,1440,0,0.0,42.04363333333333,240.72236805555556,7.340694444444445,2168.0,6181.0,13685.0,4.401633333333334,1.7594,4,11,autumn,0,1,35.28641428571429
2007-11-24,1440,0,0.0,31.6509,241.80274305555557,5.512638888888889,1573.0,4131.0,13451.0,3.7799666666666667,4.3773,5,11,autumn,1,0,33.5934619047619
2007-11-25,1440,0,0.0,23.259966666666667,242.66115972222224,4.086666666666667,3556.0,279.0,5678.0,3.7512333333333334,1.7533666666666667,6,11,autumn,1,0,31.716652380952382
2007-11-26,1440,0,0.0,26.16193333333333,241.11649305555557,4.601388888888889,1088.0,288.0,8926.0,3.270766666666667,2.3855,0,11,autumn,0,1,31.350133333333332
2007-11-27,1440,0,0.0,46.68353333333334,241.32109722222222,8.15625,1063.0,11020.0,15111.0,4.310966666666667,2.318166666666667,1,11,autumn,0,1,33.02907619047619
2007-11-28,1440,0,0.0,27.415666666666667,242.89480555555556,4.775555555555556,1182.0,769.0,7810.0,2.794966666666667,2.304933333333333,2,11,autumn,0,1,32.7745619047619
2007-11-29,1439,1,0.0006944444444444445,28.653833333333335,242.73104239054896,5.018485059068798,2031.0,283.0,8818.0,3.1790333333333334,1.9753333333333332,3,11,autumn,0,1,32.267066666666665
2007-11-30,1440,0,0.0,38.86213333333333,243.48774999999998,6.757222222222222,0.0,7941.0,13601.0,4.563233333333333,3.5766666666666667,4,11,autumn,0,1,31.81256666666667
2007-12-01,1440,0,0.0,52.24903333333334,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,5.139566666666667,2.6146666666666665,5,12,winter,1,0,34.75515714285714
2007-12-02,1440,0,0.0,49.10313333333333,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,4.410166666666667,10.088266666666668,6,12,winter,1,0,38.4470380952381
2007-12-03,1440,0,0.0,29.367666666666665,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,3.1617333333333333,3.4406000000000003,0,12,winter,0,1,38.904999999999994
2007-12-04,1440,0,0.0,34.4606,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,5.066066666666667,2.7416666666666667,1,12,winter,0,1,37.15886666666666
2007-12-05,1440,0,0.0,35.88533333333333,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,4.282633333333334,3.4388666666666667,2,12,winter,0,1,38.36881904761905
2007-12-06,1440,0,0.0,41.46556666666667,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,4.739033333333333,2.9125333333333336,3,12,winter,0,1,40.19906666666667
2007-12-07,1440,0,0.0,29.483600000000003,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,3.494866666666667,3.1939,4,12,winter,0,1,38.85927619047619
2007-12-08,1440,0,0.0,36.89006666666667,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,5.212933333333334,2.4385333333333334,5,12,winter,1,0,36.66513809523809
2007-12-09,1440,0,0.0,37.90973333333333,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,4.8082,2.260466666666667,6,12,winter,1,0,35.06608095238095
2007-12-10,1440,0,0.0,29.312566666666665,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,3.216266666666667,2.2338,0,12,winter,0,1,35.05820952380952
2007-12-11,1440,0,0.0,38.4184,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,3.2400666666666664,2.3218666666666667,1,12,winter,0,1,35.62360952380952
2007-12-12,1440,0,0.0,26.467699999999997,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,2.9594,1.6664666666666668,2,12,winter,0,1,34.27823333333334
2007-12-13,1440,0,0.0,30.79576666666667,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,4.142633333333333,2.194366666666667,3,12,winter,0,1,32.75397619047619
2007-12-14,1440,0,0.0,32.913466666666665,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,4.4303,2.48,4,12,winter,0,1,33.24395714285714
2007-12-15,1440,0,0.0,45.6146,241.28064583333332,7.98,1706.0,3687.0,14313.0,4.333066666666666,2.978466666666667,5,12,winter,1,0,34.490319047619046
2007-12-16,1440,0,0.0,46.036966666666665,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,4.561633333333333,7.578233333333333,6,12,winter,1,0,35.65135238095238
2007-12-17,1439,1,0.0006944444444444445,29.9511,242.62575399583045,5.189437109103545,1636.0,243.0,10567.0,4.011,1.8285333333333333,0,12,winter,0,1,35.742571428571424
2007-12-18,1440,0,0.0,43.7199,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,4.514566666666667,2.2897666666666665,1,12,winter,0,1,36.499928571428576
2007-12-19,1440,0,0.0,36.60086666666667,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,3.6346,2.508033333333333,2,12,winter,0,1,37.94752380952381
2007-12-20,1440,0,0.0,32.49596666666667,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,2.9681,2.4076999999999997,3,12,winter,0,1,38.19040952380953
2007-12-21,1440,0,0.0,33.04293333333333,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,3.1224333333333334,2.3951333333333333,4,12,winter,0,1,38.20890476190476
2007-12-22,1440,0,0.0,43.52106666666667,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,4.9254999999999995,2.888,5,12,winter,1,0,37.90982857142858
2007-12-23,1440,0,0.0,40.1508,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,6.4879999999999995,4.780266666666666,6,12,winter,1,0,37.06894761904762
2007-12-24,1440,0,0.0,37.6308,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,3.9947666666666666,3.7965999999999998,0,12,winter,0,1,38.16604761904762
2007-12-25,1440,0,0.0,44.91613333333333,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,4.597433333333333,2.6839999999999997,1,12,winter,0,1,38.3369380952381
2007-12-26,1440,0,0.0,43.00466666666667,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,3.9810666666666665,7.8603,2,12,winter,0,1,39.25176666666666
2007-12-27,1440,0,0.0,42.2033,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,5.1752,2.5025,3,12,winter,0,1,40.63852857142857
2007-12-28,1440,0,0.0,51.8842,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,6.333666666666667,2.0425666666666666,4,12,winter,0,1,43.3301380952381
2007-12-29,1440,0,0.0,54.982600000000005,240.55066666666667,9.56,4836.0,2434.0,14906.0,5.226699999999999,14.014999999999999,5,12,winter,1,0,44.967499999999994
2007-12-30,1440,0,0.0,42.6486,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,4.941966666666667,2.8268333333333335,6,12,winter,1,0,45.32432857142857
2007-12-31,1440,0,0.0,36.942366666666665,241.09479166666668,6.455,0.0,3457.0,14071.0,3.8231666666666664,1.8270000000000002,0,12,winter,0,1,45.22598095238096
2008-01-01,1440,0,0.0,45.99563333333333,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,3.007233333333333,13.332166666666666,1,1,winter,0,1,45.38019523809525
2008-01-02,1440,0,0.0,27.401766666666667,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,2.2632333333333334,2.6587,2,1,winter,0,1,43.15120952380952
2008-01-03,1440,0,0.0,25.168466666666667,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,2.5674333333333332,3.003433333333333,3,1,winter,0,1,40.717661904761904
2008-01-04,1440,0,0.0,38.19753333333333,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,3.8139666666666665,2.3194333333333335,4,1,winter,0,1,38.76242380952381
2008-01-05,1440,0,0.0,36.38746666666667,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,3.6183,2.344933333333333,5,1,winter,1,0,36.10597619047619
2008-01-06,1440,0,0.0,30.419733333333333,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,3.629,3.4301666666666666,6,1,winter,1,0,34.35899523809524
2008-01-07,1440,0,0.0,28.26356666666667,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,3.3992666666666667,2.419166666666667,0,1,winter,0,1,33.119166666666665
2008-01-08,1440,0,0.0,34.05916666666666,240.82180555555558,5.99,2197.0,3511.0,9793.0,4.365033333333333,2.7158333333333338,1,1,winter,0,1,31.413957142857146
2008-01-09,1440,0,0.0,29.807333333333336,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,3.1422000000000003,2.5665666666666667,2,1,winter,0,1,31.757609523809524
2008-01-10,1440,0,0.0,31.567933333333333,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,3.2837666666666667,3.4058,3,1,winter,0,1,32.67181904761905
2008-01-11,1440,0,0.0,28.4303,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,3.057466666666667,2.4624666666666664,4,1,winter,0,1,31.2765
2008-01-12,1440,0,0.0,47.8568,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,5.1968,2.9963333333333333,5,1,winter,1,0,32.91497619047619
2008-01-13,1439,1,0.0006944444444444445,48.0276,239.75119527449615,8.449339819318972,6505.0,340.0,9362.0,4.6701999999999995,17.393666666666668,6,1,winter,1,0,35.43038571428571
2008-01-14,1440,0,0.0,33.748866666666665,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,5.136866666666666,2.3368666666666664,0,1,winter,0,1,36.214
2008-01-15,1440,0,0.0,44.781866666666666,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,5.237266666666667,2.7905,1,1,winter,0,1,37.74581428571428
2008-01-16,1440,0,0.0,35.59753333333333,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,3.268666666666667,2.7802000000000002,2,1,winter,0,1,38.572985714285714
2008-01-17,1440,0,0.0,26.2047,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,3.012,2.4428666666666667,3,1,winter,0,1,37.80680952380953
2008-01-18,1440,0,0.0,36.449799999999996,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,3.5380666666666665,3.0425666666666666,4,1,winter,0,1,38.95245238095237
2008-01-19,1440,0,0.0,33.0051,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,3.1359333333333335,1.9284666666666666,5,1,winter,1,0,36.830780952380955
2008-01-20,1440,0,0.0,29.00613333333333,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,3.1005,3.0129666666666663,6,1,winter,1,0,34.11342857142857
2008-01-21,1440,0,0.0,30.9833,239.56475,5.519027777777778,0.0,376.0,10447.0,3.239,2.9246666666666665,0,1,winter,0,1,33.71834761904761
2008-01-22,1440,0,0.0,38.7503,240.09477777777778,6.92875,4670.0,7640.0,7552.0,4.328433333333334,3.1035,1,1,winter,0,1,32.856695238095234
2008-01-23,1440,0,0.0,31.3718,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,2.7542,2.5191666666666666,2,1,winter,0,1,32.25301904761905
2008-01-24,1440,0,0.0,27.417033333333332,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,3.5317,2.2153333333333336,3,1,winter,0,1,32.426209523809526
2008-01-25,1440,0,0.0,37.330933333333334,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,2.9742333333333333,4.8897666666666675,4,1,winter,0,1,32.55208571428572
2008-01-26,1440,0,0.0,47.2498,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,6.0138,2.9266333333333336,5,1,winter,1,0,34.587042857142855
2008-01-27,1440,0,0.0,39.6961,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,4.754133333333333,4.768633333333333,6,1,winter,1,0,36.11418095238095
2008-01-28,1440,0,0.0,38.46993333333333,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,2.8514333333333335,4.6278,0,1,winter,0,1,37.1837
2008-01-29,1440,0,0.0,44.6004,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,4.460466666666666,6.341066666666666,1,1,winter,0,1,38.01942857142857
2008-01-30,1440,0,0.0,27.3441,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,2.704833333333333,7.3686,2,1,winter,0,1,37.444042857142854
2008-01-31,1440,0,0.0,32.56536666666667,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,3.9302333333333332,2.7100999999999997,3,1,winter,0,1,38.179519047619046
2008-02-01,1440,0,0.0,25.577533333333335,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,3.0193,4.914966666666667,4,2,winter,0,1,36.500461904761906
2008-02-02,1439,1,0.0006944444444444445,48.9339,240.29051424600416,8.649478804725504,6247.0,2764.0,15188.0,6.496033333333333,2.8251,5,2,winter,1,0,36.74104761904762
2008-02-03,1440,0,0.0,34.7428,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,3.4627333333333334,7.083600000000001,6,2,winter,1,0,36.033433333333335
2008-02-04,1440,0,0.0,27.13563333333333,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,2.7501,2.2451999999999996,0,2,winter,0,1,34.41424761904762
2008-02-05,1440,0,0.0,41.2076,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,3.8758,2.1384666666666665,1,2,winter,0,1,33.929561904761904
2008-02-06,1440,0,0.0,27.825666666666667,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,3.6168666666666667,1.7859333333333334,2,2,winter,0,1,33.998357142857145
2008-02-07,1440,0,0.0,25.305166666666665,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,3.4857,1.7229999999999999,3,2,winter,0,1,32.96118571428571
2008-02-08,1440,0,0.0,32.5094,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,3.0393666666666665,2.7685000000000004,4,2,winter,0,1,33.95145238095238
2008-02-09,1440,0,0.0,35.03793333333333,241.76450694444446,6.09,2050.0,2838.0,10293.0,3.920866666666667,2.271666666666667,5,2,winter,1,0,31.966314285714283
2008-02-10,1440,0,0.0,36.411899999999996,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,4.244833333333333,2.5249333333333337,6,2,winter,1,0,32.20475714285714
2008-02-11,1440,0,0.0,28.200266666666668,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,3.1043000000000003,1.9809666666666668,0,2,winter,0,1,32.35684761904762
2008-02-12,1440,0,0.0,33.12996666666667,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,3.2056666666666667,2.3559,1,2,winter,0,1,31.2029
2008-02-13,1440,0,0.0,31.674966666666666,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,3.3171666666666666,2.4997333333333334,2,2,winter,0,1,31.7528
2008-02-14,1440,0,0.0,26.7437,240.76481944444447,4.68375,1300.0,291.0,9299.0,2.817466666666667,2.3001,3,2,winter,0,1,31.958304761904763
2008-02-15,1440,0,0.0,33.42013333333333,241.89060416666663,5.78125,1109.0,1723.0,13417.0,3.8652333333333333,2.4134,4,2,winter,0,1,32.088409523809524
2008-02-16,1440,0,0.0,39.1158,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,3.873266666666667,2.891233333333333,5,2,winter,1,0,32.6709619047619
2008-02-17,1440,0,0.0,32.2228,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,3.9196666666666666,3.7524333333333333,6,2,winter,1,0,32.072519047619046
2008-02-18,1440,0,0.0,25.240066666666667,242.06393055555554,4.37625,0.0,251.0,10345.0,3.0377666666666667,2.3305000000000002,0,2,winter,0,1,31.64963333333333
2008-02-19,1440,0,0.0,35.448600000000006,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,3.519066666666667,2.5936666666666666,1,2,winter,0,1,31.980866666666664
2008-02-20,1440,0,0.0,37.56316666666667,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,4.7124,2.4835,2,2,winter,0,1,32.82203809523809
2008-02-21,1440,0,0.0,27.230833333333333,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,2.7905,2.1767,3,2,winter,0,1,32.89162857142857
2008-02-22,1440,0,0.0,28.876066666666667,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,2.7707333333333333,2.4576,4,2,winter,0,1,32.24247619047619
2008-02-23,1438,2,0.001388888888888889,30.566166666666668,239.67264255910987,5.411543810848401,1684.0,2250.0,10040.0,3.9488666666666665,2.3941000000000003,5,2,winter,1,0,31.0211
2008-02-24,1440,0,0.0,21.050133333333335,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,3.239333333333333,8.241133333333334,6,2,winter,1,0,29.425004761904763
2008-02-25,1440,0,0.0,8.408133333333334,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,1.0904666666666667,2.3618333333333337,0,2,winter,0,1,27.020442857142857
2008-02-26,1440,0,0.0,8.452,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,0.8921333333333333,2.6037000000000003,1,2,winter,0,1,23.163785714285716
2008-02-27,1440,0,0.0,9.445333333333334,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,1.2349666666666665,2.6384666666666665,2,2,winter,0,1,19.146952380952378
2008-02-28,1440,0,0.0,8.4864,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,0.8593666666666666,1.6009333333333333,3,2,winter,0,1,16.46917619047619
2008-02-29,1440,0,0.0,22.222466666666666,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,2.8479,1.6123,4,2,winter,0,1,15.518661904761904
2008-03-01,1440,0,0.0,19.031266666666667,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,2.3046,4.3756,5,3,spring,1,0,13.87081904761905
2008-03-02,1440,0,0.0,19.370433333333335,239.74624305555557,3.425,0.0,5244.0,2565.0,2.9585,1.8786333333333334,6,3,spring,1,0,13.630861904761904
2008-03-03,1440,0,0.0,17.342499999999998,240.3519861111111,2.9775,0.0,2207.0,1755.0,1.6565666666666667,4.2629,0,3,spring,0,1,14.9072
2008-03-04,1440,0,0.0,27.8165,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,3.4701999999999997,4.4258999999999995,1,3,spring,0,1,17.673557142857142
2008-03-05,1440,0,0.0,33.95346666666667,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,4.775533333333333,1.6952666666666665,2,3,spring,0,1,21.174719047619046
2008-03-06,1440,0,0.0,41.72013333333334,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,3.4570999999999996,8.715733333333333,3,3,spring,0,1,25.92239523809524
2008-03-07,1440,0,0.0,31.049266666666664,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,4.509733333333333,2.306833333333333,4,3,spring,0,1,27.183366666666668
2008-03-08,1440,0,0.0,37.477666666666664,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,4.4196333333333335,2.6124333333333336,5,3,spring,1,0,29.81856666666667
2008-03-09,1440,0,0.0,26.007633333333334,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,3.9185000000000003,5.834466666666667,6,3,spring,1,0,30.766738095238093
2008-03-10,1440,0,0.0,26.978099999999998,241.72734722222222,4.7125,2009.0,368.0,8660.0,2.8151333333333337,2.6334333333333335,0,3,spring,0,1,32.14325238095238
2008-03-11,1440,0,0.0,36.667366666666666,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,3.6876333333333333,3.4951,1,3,spring,0,1,33.4076619047619
2008-03-12,1440,0,0.0,29.570533333333334,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,2.9512666666666667,6.560966666666667,2,3,spring,0,1,32.781528571428574
2008-03-13,1440,0,0.0,27.92523333333333,240.802625,4.941666666666666,3263.0,3590.0,5464.0,5.014166666666667,2.2897666666666665,3,3,spring,0,1,30.81082857142857
2008-03-14,1440,0,0.0,36.836999999999996,240.62736805555554,6.44625,980.0,3881.0,14476.0,2.832,2.3439,4,3,spring,0,1,31.637647619047616
2008-03-15,1440,0,0.0,26.271666666666665,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,2.2490333333333337,2.585733333333333,5,3,spring,1,0,30.036790476190475
2008-03-16,1440,0,0.0,30.032666666666668,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,3.458566666666667,3.166933333333333,6,3,spring,1,0,30.611795238095233
2008-03-17,1440,0,0.0,28.448633333333337,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,3.142733333333333,3.4545000000000003,0,3,spring,0,1,30.821871428571427
2008-03-18,1440,0,0.0,31.959433333333333,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,3.7211,1.7616,1,3,spring,0,1,30.149309523809524
2008-03-19,1440,0,0.0,21.807466666666667,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,2.8731666666666666,1.9855333333333334,2,3,spring,0,1,29.0403
2008-03-20,1440,0,0.0,20.887900000000002,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,2.7986,2.3961333333333332,3,3,spring,0,1,28.034966666666666
2008-03-21,1440,0,0.0,34.4407,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,3.632833333333333,2.6281666666666665,4,3,spring,0,1,27.692638095238095
2008-03-22,1440,0,0.0,34.22526666666667,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,3.6879333333333335,2.572033333333333,5,3,spring,1,0,28.828866666666666
2008-03-23,1440,0,0.0,38.76649999999999,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,4.934,1.9863,6,3,spring,1,0,30.076557142857148
